ID,Drug1,Drug2,Cell line,ZIP,classification
1231,ABT-888,BEZ-235,A2780,13.18,Synergy
1232,ABT-888,DINACICLIB,A2780,5.05,No_Effect
1233,ABT-888,DINACICLIB,A2780,7.34,No_Effect
1238,ABT-888,MK-8776,A2780,14.38,Synergy
1239,ABT-888,MK-8776,A2780,6.84,No_Effect
1240,ABT-888,MK-8776,A2780,13.29,Synergy
1253,ABT-888,TOPOTECAN,A2780,9.41,Synergy
1254,ABT-888,TOPOTECAN,A2780,13.07,Synergy
1255,ABT-888,TOPOTECAN,A2780,13.13,Synergy
1256,ABT-888,TOPOTECAN,A2780,11.5,Synergy
1257,AZD1775,ABT-888,A2780,7.68,Synergy
1258,AZD1775,ABT-888,A2780,7.11,No_Effect
1259,AZD1775,ABT-888,A2780,7.84,Synergy
1260,AZD1775,ABT-888,A2780,8.88,Synergy
1261,AZD1775,BEZ-235,A2780,13.59,Synergy
1262,AZD1775,BEZ-235,A2780,13.78,Synergy
1263,AZD1775,BEZ-235,A2780,13.04,Synergy
1264,AZD1775,BEZ-235,A2780,13.43,Synergy
1265,AZD1775,DASATINIB,A2780,17.62,Synergy
1266,AZD1775,DASATINIB,A2780,22.53,Synergy
1267,AZD1775,DASATINIB,A2780,21.45,Synergy
1268,AZD1775,DASATINIB,A2780,18.87,Synergy
1269,AZD1775,DINACICLIB,A2780,6.59,No_Effect
1270,AZD1775,DINACICLIB,A2780,8.99,Synergy
1280,AZD1775,MK-2206,A2780,11.1,Synergy
1281,AZD1775,MK-2206,A2780,12.25,Synergy
1282,AZD1775,MK-2206,A2780,16.8,Synergy
1283,AZD1775,MK-2206,A2780,13.05,Synergy
1284,AZD1775,MK-4827,A2780,12.14,Synergy
1285,AZD1775,MK-4827,A2780,7.67,Synergy
1286,AZD1775,MK-4827,A2780,9.53,Synergy
1287,AZD1775,MK-4827,A2780,8.69,Synergy
1292,AZD1775,MK-8669,A2780,15.54,Synergy
1293,AZD1775,MK-8669,A2780,12.89,Synergy
1294,AZD1775,MK-8669,A2780,15.48,Synergy
1295,AZD1775,MK-8669,A2780,15.76,Synergy
1296,AZD1775,MK-8776,A2780,31.46,Synergy
1297,AZD1775,MK-8776,A2780,30.51,Synergy
1298,AZD1775,MK-8776,A2780,33.81,Synergy
1299,AZD1775,MK-8776,A2780,32.29,Synergy
1304,AZD1775,PD325901,A2780,14.37,Synergy
1305,AZD1775,PD325901,A2780,13.59,Synergy
1306,AZD1775,PD325901,A2780,13.25,Synergy
1307,AZD1775,PD325901,A2780,16.23,Synergy
1314,AZD1775,TOPOTECAN,A2780,7.46,No_Effect
1315,AZD1775,TOPOTECAN,A2780,6.34,No_Effect
1316,AZD1775,TOPOTECAN,A2780,7.93,Synergy
1317,AZD1775,TOPOTECAN,A2780,6.7,No_Effect
1318,BEZ-235,DINACICLIB,A2780,9.16,Synergy
1319,BEZ-235,DINACICLIB,A2780,5.78,No_Effect
1320,BEZ-235,DINACICLIB,A2780,7.45,No_Effect
1321,BEZ-235,DINACICLIB,A2780,9.34,Synergy
1322,BEZ-235,MK-8776,A2780,10.78,Synergy
1323,BEZ-235,MK-8776,A2780,12.02,Synergy
1324,BEZ-235,MK-8776,A2780,18.49,Synergy
1325,BEZ-235,MK-8776,A2780,12.28,Synergy
1334,BORTEZOMIB,BEZ-235,A2780,9.01,Synergy
1335,BORTEZOMIB,BEZ-235,A2780,8.62,Synergy
1336,BORTEZOMIB,BEZ-235,A2780,8.39,Synergy
1337,BORTEZOMIB,BEZ-235,A2780,8.89,Synergy
1338,BORTEZOMIB,DASATINIB,A2780,6.24,No_Effect
1339,BORTEZOMIB,DASATINIB,A2780,5.05,No_Effect
1340,BORTEZOMIB,MK-8776,A2780,11.67,Synergy
1345,BORTEZOMIB,TOPOTECAN,A2780,7.42,No_Effect
1346,BORTEZOMIB,TOPOTECAN,A2780,6.15,No_Effect
1445,DASATINIB,ABT-888,A2780,11.23,Synergy
1446,DASATINIB,ABT-888,A2780,15.37,Synergy
1447,DASATINIB,ABT-888,A2780,17.61,Synergy
1448,DASATINIB,ABT-888,A2780,14.34,Synergy
1449,DASATINIB,BEZ-235,A2780,14.93,Synergy
1450,DASATINIB,BEZ-235,A2780,15.46,Synergy
1451,DASATINIB,BEZ-235,A2780,14.71,Synergy
1452,DASATINIB,BEZ-235,A2780,15.31,Synergy
1453,DASATINIB,DINACICLIB,A2780,6.45,No_Effect
1454,DASATINIB,DINACICLIB,A2780,6.26,No_Effect
1455,DASATINIB,DINACICLIB,A2780,7.61,Synergy
1456,DASATINIB,DINACICLIB,A2780,6.61,No_Effect
1460,DASATINIB,MK-8669,A2780,20.33,Synergy
1461,DASATINIB,MK-8669,A2780,16.48,Synergy
1462,DASATINIB,MK-8669,A2780,20.57,Synergy
1463,DASATINIB,MK-8669,A2780,24.68,Synergy
1464,DASATINIB,MK-8776,A2780,18.67,Synergy
1465,DASATINIB,MK-8776,A2780,19.86,Synergy
1466,DASATINIB,MK-8776,A2780,17.35,Synergy
1467,DASATINIB,MK-8776,A2780,24.39,Synergy
1480,DASATINIB,TOPOTECAN,A2780,8.44,Synergy
1481,DASATINIB,TOPOTECAN,A2780,6.41,No_Effect
1482,DASATINIB,TOPOTECAN,A2780,7.95,Synergy
1483,DASATINIB,TOPOTECAN,A2780,6.06,No_Effect
1484,DEXAMETHASONE,AZD1775,A2780,5.48,No_Effect
1485,DEXAMETHASONE,AZD1775,A2780,6.81,No_Effect
1486,DEXAMETHASONE,BEZ-235,A2780,13.35,Synergy
1487,DEXAMETHASONE,BEZ-235,A2780,16.15,Synergy
1488,DEXAMETHASONE,BEZ-235,A2780,15.56,Synergy
1489,DEXAMETHASONE,BEZ-235,A2780,15.1,Synergy
1490,DEXAMETHASONE,DASATINIB,A2780,6.19,No_Effect
1491,DEXAMETHASONE,DASATINIB,A2780,7.97,Synergy
1492,DEXAMETHASONE,DASATINIB,A2780,8.67,Synergy
1497,DEXAMETHASONE,MK-2206,A2780,6.34,No_Effect
1498,DEXAMETHASONE,MK-2206,A2780,6.42,No_Effect
1499,DEXAMETHASONE,MK-2206,A2780,7.28,No_Effect
1500,DEXAMETHASONE,MK-4827,A2780,11.15,Synergy
1501,DEXAMETHASONE,MK-4827,A2780,6.36,No_Effect
1502,DEXAMETHASONE,MK-4827,A2780,6.71,No_Effect
1504,DEXAMETHASONE,MK-8669,A2780,9.8,Synergy
1505,DEXAMETHASONE,MK-8669,A2780,5.93,No_Effect
1506,DEXAMETHASONE,MK-8669,A2780,8.39,Synergy
1507,DEXAMETHASONE,MK-8776,A2780,7.14,No_Effect
1508,DEXAMETHASONE,PD325901,A2780,6.82,No_Effect
1509,DEXAMETHASONE,PD325901,A2780,8.98,Synergy
1510,DEXAMETHASONE,SUNITINIB,A2780,5.8,No_Effect
1511,DEXAMETHASONE,SUNITINIB,A2780,6.12,No_Effect
1512,DEXAMETHASONE,SUNITINIB,A2780,7.01,No_Effect
1513,DEXAMETHASONE,ZOLINZA,A2780,6.93,No_Effect
1514,DINACICLIB,MK-8776,A2780,5.13,No_Effect
1515,DINACICLIB,MK-8776,A2780,6.43,No_Effect
1586,ETOPOSIDE,ABT-888,A2780,8.53,Synergy
1587,ETOPOSIDE,ABT-888,A2780,7.25,No_Effect
1588,ETOPOSIDE,ABT-888,A2780,9.85,Synergy
1589,ETOPOSIDE,ABT-888,A2780,9.02,Synergy
1590,ETOPOSIDE,AZD1775,A2780,6.85,No_Effect
1591,ETOPOSIDE,AZD1775,A2780,5.77,No_Effect
1592,ETOPOSIDE,AZD1775,A2780,6.35,No_Effect
1593,ETOPOSIDE,AZD1775,A2780,5.99,No_Effect
1594,ETOPOSIDE,DASATINIB,A2780,8.32,Synergy
1595,ETOPOSIDE,DASATINIB,A2780,13.27,Synergy
1596,ETOPOSIDE,DASATINIB,A2780,9.11,Synergy
1597,ETOPOSIDE,DASATINIB,A2780,8.16,Synergy
1606,ETOPOSIDE,MK-2206,A2780,7.33,No_Effect
1607,ETOPOSIDE,MK-8776,A2780,7.93,Synergy
1608,ETOPOSIDE,MK-8776,A2780,7.66,Synergy
1609,ETOPOSIDE,MK-8776,A2780,5.86,No_Effect
1610,ETOPOSIDE,MK-8776,A2780,7.51,Synergy
1611,ETOPOSIDE,PD325901,A2780,7.05,No_Effect
1612,ETOPOSIDE,PD325901,A2780,6.5,No_Effect
1613,ETOPOSIDE,PD325901,A2780,7.47,No_Effect
1614,ETOPOSIDE,PD325901,A2780,6.59,No_Effect
1615,ETOPOSIDE,TEMOZOLOMIDE,A2780,8.15,Synergy
1616,ETOPOSIDE,ZOLINZA,A2780,6.38,No_Effect
1617,ETOPOSIDE,ZOLINZA,A2780,5.06,No_Effect
1618,ETOPOSIDE,ZOLINZA,A2780,5.12,No_Effect
1632,GEMCITABINE,ABT-888,A2780,6.65,No_Effect
1633,GEMCITABINE,ABT-888,A2780,5.01,No_Effect
1634,GEMCITABINE,AZD1775,A2780,7.97,Synergy
1635,GEMCITABINE,AZD1775,A2780,7.33,No_Effect
1636,GEMCITABINE,AZD1775,A2780,7.14,No_Effect
1637,GEMCITABINE,AZD1775,A2780,7.23,No_Effect
1638,GEMCITABINE,DASATINIB,A2780,6.17,No_Effect
1639,GEMCITABINE,DASATINIB,A2780,5.78,No_Effect
1640,GEMCITABINE,DASATINIB,A2780,5.34,No_Effect
1641,GEMCITABINE,DASATINIB,A2780,6.25,No_Effect
1647,GEMCITABINE,MK-8776,A2780,9.6,Synergy
1648,GEMCITABINE,MK-8776,A2780,9.13,Synergy
1649,GEMCITABINE,MK-8776,A2780,9.49,Synergy
1650,GEMCITABINE,MK-8776,A2780,9.11,Synergy
1651,GEMCITABINE,PD325901,A2780,5.29,No_Effect
1652,GEMCITABINE,PD325901,A2780,5.86,No_Effect
1653,GEMCITABINE,PD325901,A2780,5.89,No_Effect
1654,GEMCITABINE,TEMOZOLOMIDE,A2780,7.38,No_Effect
1655,GEMCITABINE,TEMOZOLOMIDE,A2780,5.16,No_Effect
1656,GEMCITABINE,TEMOZOLOMIDE,A2780,8.03,Synergy
1813,METHOTREXATE,AZD1775,A2780,8.07,Synergy
1815,METHOTREXATE,TEMOZOLOMIDE,A2780,12.56,Synergy
1816,METHOTREXATE,TEMOZOLOMIDE,A2780,8.81,Synergy
1817,METHOTREXATE,TEMOZOLOMIDE,A2780,5.28,No_Effect
1818,METHOTREXATE,TEMOZOLOMIDE,A2780,11.62,Synergy
1819,MITOMYCINE,ABT-888,A2780,8.01,Synergy
1820,MITOMYCINE,AZD1775,A2780,7.23,No_Effect
1821,MITOMYCINE,AZD1775,A2780,8.26,Synergy
1822,MITOMYCINE,AZD1775,A2780,9.37,Synergy
1823,MITOMYCINE,AZD1775,A2780,6.42,No_Effect
1824,MITOMYCINE,DASATINIB,A2780,7.78,Synergy
1825,MITOMYCINE,DASATINIB,A2780,9.14,Synergy
1826,MITOMYCINE,DASATINIB,A2780,8.83,Synergy
1827,MITOMYCINE,DASATINIB,A2780,8.45,Synergy
1840,MITOMYCINE,MK-2206,A2780,6.05,No_Effect
1841,MITOMYCINE,MK-2206,A2780,5.44,No_Effect
1842,MITOMYCINE,MK-2206,A2780,5.01,No_Effect
1843,MITOMYCINE,MK-8776,A2780,10.78,Synergy
1844,MITOMYCINE,MK-8776,A2780,9.22,Synergy
1845,MITOMYCINE,MK-8776,A2780,10.36,Synergy
1846,MITOMYCINE,MK-8776,A2780,9.12,Synergy
1847,MITOMYCINE,PD325901,A2780,6.25,No_Effect
1848,MITOMYCINE,PD325901,A2780,5.65,No_Effect
1853,MITOMYCINE,TEMOZOLOMIDE,A2780,6.12,No_Effect
1854,MITOMYCINE,ZOLINZA,A2780,5.59,No_Effect
1855,MITOMYCINE,ZOLINZA,A2780,5.06,No_Effect
1856,MITOMYCINE,ZOLINZA,A2780,5.27,No_Effect
1857,MK-2206,ABT-888,A2780,24.37,Synergy
1858,MK-2206,ABT-888,A2780,25.36,Synergy
1859,MK-2206,ABT-888,A2780,27.53,Synergy
1860,MK-2206,ABT-888,A2780,24.8,Synergy
1861,MK-2206,BEZ-235,A2780,16.85,Synergy
1862,MK-2206,BEZ-235,A2780,13.86,Synergy
1863,MK-2206,BEZ-235,A2780,14.37,Synergy
1864,MK-2206,BEZ-235,A2780,19.16,Synergy
1865,MK-2206,BORTEZOMIB,A2780,9.5,Synergy
1866,MK-2206,BORTEZOMIB,A2780,12.32,Synergy
1867,MK-2206,BORTEZOMIB,A2780,10.9,Synergy
1868,MK-2206,BORTEZOMIB,A2780,13.71,Synergy
1869,MK-2206,DASATINIB,A2780,20.83,Synergy
1870,MK-2206,DASATINIB,A2780,20.76,Synergy
1871,MK-2206,DASATINIB,A2780,22.37,Synergy
1872,MK-2206,DASATINIB,A2780,22.42,Synergy
1881,MK-2206,MK-8669,A2780,8.84,Synergy
1882,MK-2206,MK-8669,A2780,10.12,Synergy
1883,MK-2206,MK-8669,A2780,9.44,Synergy
1884,MK-2206,MK-8669,A2780,12.49,Synergy
1885,MK-2206,MK-8776,A2780,16.19,Synergy
1886,MK-2206,MK-8776,A2780,14.47,Synergy
1887,MK-2206,MK-8776,A2780,10.19,Synergy
1888,MK-2206,MK-8776,A2780,13.8,Synergy
1892,MK-2206,PD325901,A2780,25.09,Synergy
1893,MK-2206,PD325901,A2780,19.11,Synergy
1894,MK-2206,PD325901,A2780,22.04,Synergy
1895,MK-2206,PD325901,A2780,25.21,Synergy
1904,MK-2206,TOPOTECAN,A2780,6.79,No_Effect
1905,MK-2206,TOPOTECAN,A2780,5.09,No_Effect
1906,MK-2206,TOPOTECAN,A2780,8.35,Synergy
2004,MK-4827,BEZ-235,A2780,6.61,No_Effect
2005,MK-4827,BEZ-235,A2780,6.78,No_Effect
2006,MK-4827,BEZ-235,A2780,6.88,No_Effect
2007,MK-4827,DASATINIB,A2780,11.81,Synergy
2008,MK-4827,DASATINIB,A2780,14.06,Synergy
2009,MK-4827,DASATINIB,A2780,14.71,Synergy
2010,MK-4827,DASATINIB,A2780,11.94,Synergy
2011,MK-4827,DINACICLIB,A2780,6.38,No_Effect
2012,MK-4827,DINACICLIB,A2780,5.57,No_Effect
2013,MK-4827,DINACICLIB,A2780,8.04,Synergy
2018,MK-4827,MK-2206,A2780,5.37,No_Effect
2019,MK-4827,MK-2206,A2780,11.61,Synergy
2020,MK-4827,MK-2206,A2780,10.05,Synergy
2021,MK-4827,MK-2206,A2780,8.28,Synergy
2022,MK-4827,MK-8669,A2780,5.63,No_Effect
2023,MK-4827,MK-8669,A2780,7.92,Synergy
2024,MK-4827,MK-8669,A2780,5.67,No_Effect
2025,MK-4827,MK-8776,A2780,11.48,Synergy
2026,MK-4827,MK-8776,A2780,11.26,Synergy
2027,MK-4827,MK-8776,A2780,11.59,Synergy
2028,MK-4827,MK-8776,A2780,13.08,Synergy
2033,MK-4827,PD325901,A2780,12.52,Synergy
2034,MK-4827,PD325901,A2780,10.16,Synergy
2035,MK-4827,PD325901,A2780,9.97,Synergy
2036,MK-4827,PD325901,A2780,8.67,Synergy
2041,MK-4827,TOPOTECAN,A2780,6.35,No_Effect
2042,MK-4827,TOPOTECAN,A2780,6.07,No_Effect
2091,MK-8669,DINACICLIB,A2780,14.95,Synergy
2092,MK-8669,DINACICLIB,A2780,14.69,Synergy
2093,MK-8669,DINACICLIB,A2780,16.21,Synergy
2094,MK-8669,DINACICLIB,A2780,14.66,Synergy
2095,MK-8669,MK-8776,A2780,26.53,Synergy
2096,MK-8669,MK-8776,A2780,27.18,Synergy
2097,MK-8669,MK-8776,A2780,28.92,Synergy
2098,MK-8669,MK-8776,A2780,26,Synergy
2110,MK-8669,TOPOTECAN,A2780,5.97,No_Effect
2111,MK-8669,TOPOTECAN,A2780,5.61,No_Effect
2112,MK-8669,TOPOTECAN,A2780,5.5,No_Effect
2235,PACLITAXEL,ABT-888,A2780,6.98,No_Effect
2236,PACLITAXEL,ABT-888,A2780,6.41,No_Effect
2237,PACLITAXEL,AZD1775,A2780,6.16,No_Effect
2238,PACLITAXEL,AZD1775,A2780,5.09,No_Effect
2239,PACLITAXEL,AZD1775,A2780,6.57,No_Effect
2240,PACLITAXEL,BORTEZOMIB,A2780,5.73,No_Effect
2241,PACLITAXEL,DASATINIB,A2780,12.99,Synergy
2242,PACLITAXEL,DASATINIB,A2780,15.12,Synergy
2243,PACLITAXEL,DASATINIB,A2780,8.55,Synergy
2244,PACLITAXEL,DASATINIB,A2780,10.75,Synergy
2253,PACLITAXEL,MK-2206,A2780,6.12,No_Effect
2254,PACLITAXEL,MK-2206,A2780,7.09,No_Effect
2255,PACLITAXEL,MK-2206,A2780,6.82,No_Effect
2256,PACLITAXEL,MK-2206,A2780,6.79,No_Effect
2261,PACLITAXEL,MK-8669,A2780,5.92,No_Effect
2262,PACLITAXEL,MK-8669,A2780,5.13,No_Effect
2263,PACLITAXEL,MK-8669,A2780,5.13,No_Effect
2264,PACLITAXEL,MK-8669,A2780,6.51,No_Effect
2265,PACLITAXEL,MK-8776,A2780,5.35,No_Effect
2266,PACLITAXEL,PD325901,A2780,8.45,Synergy
2268,PACLITAXEL,SUNITINIB,A2780,7.01,No_Effect
2269,PACLITAXEL,SUNITINIB,A2780,7.22,No_Effect
2270,PACLITAXEL,SUNITINIB,A2780,5.72,No_Effect
2271,PACLITAXEL,TEMOZOLOMIDE,A2780,7.79,Synergy
2272,PACLITAXEL,ZOLINZA,A2780,7.13,No_Effect
2273,PD325901,ABT-888,A2780,12.89,Synergy
2274,PD325901,ABT-888,A2780,17.67,Synergy
2275,PD325901,ABT-888,A2780,13.9,Synergy
2276,PD325901,BEZ-235,A2780,14.14,Synergy
2277,PD325901,BEZ-235,A2780,14.25,Synergy
2278,PD325901,BEZ-235,A2780,14.87,Synergy
2279,PD325901,BEZ-235,A2780,16.12,Synergy
2280,PD325901,BORTEZOMIB,A2780,5.72,No_Effect
2281,PD325901,BORTEZOMIB,A2780,9.04,Synergy
2282,PD325901,DASATINIB,A2780,23.69,Synergy
2283,PD325901,DASATINIB,A2780,21.02,Synergy
2284,PD325901,DASATINIB,A2780,24.88,Synergy
2285,PD325901,DASATINIB,A2780,22.27,Synergy
2288,PD325901,MK-8669,A2780,10.71,Synergy
2289,PD325901,MK-8669,A2780,14.65,Synergy
2290,PD325901,MK-8669,A2780,14.49,Synergy
2291,PD325901,MK-8669,A2780,15.41,Synergy
2292,PD325901,MK-8776,A2780,10.1,Synergy
2293,PD325901,MK-8776,A2780,11.29,Synergy
2294,PD325901,MK-8776,A2780,9.87,Synergy
2295,PD325901,MK-8776,A2780,25.69,Synergy
2308,PD325901,TOPOTECAN,A2780,8.5,Synergy
2309,PD325901,TOPOTECAN,A2780,10.77,Synergy
2310,PD325901,TOPOTECAN,A2780,7.76,Synergy
2321,SUNITINIB,ABT-888,A2780,15.41,Synergy
2322,SUNITINIB,ABT-888,A2780,21.62,Synergy
2323,SUNITINIB,ABT-888,A2780,12.43,Synergy
2324,SUNITINIB,ABT-888,A2780,12.65,Synergy
2325,SUNITINIB,AZD1775,A2780,6.94,No_Effect
2326,SUNITINIB,BEZ-235,A2780,11.67,Synergy
2327,SUNITINIB,BEZ-235,A2780,11.1,Synergy
2328,SUNITINIB,BEZ-235,A2780,14.35,Synergy
2329,SUNITINIB,BEZ-235,A2780,10.77,Synergy
2330,SUNITINIB,BORTEZOMIB,A2780,5.35,No_Effect
2331,SUNITINIB,BORTEZOMIB,A2780,5.97,No_Effect
2332,SUNITINIB,BORTEZOMIB,A2780,5.68,No_Effect
2333,SUNITINIB,BORTEZOMIB,A2780,7.57,Synergy
2334,SUNITINIB,DASATINIB,A2780,13.35,Synergy
2335,SUNITINIB,DASATINIB,A2780,13.91,Synergy
2336,SUNITINIB,DASATINIB,A2780,15.49,Synergy
2337,SUNITINIB,DASATINIB,A2780,18.67,Synergy
2338,SUNITINIB,DINACICLIB,A2780,6.27,No_Effect
2339,SUNITINIB,DINACICLIB,A2780,7.92,Synergy
2340,SUNITINIB,DINACICLIB,A2780,6.58,No_Effect
2353,SUNITINIB,MK-2206,A2780,12.24,Synergy
2354,SUNITINIB,MK-2206,A2780,11.87,Synergy
2355,SUNITINIB,MK-2206,A2780,11.88,Synergy
2356,SUNITINIB,MK-2206,A2780,11.9,Synergy
2357,SUNITINIB,MK-8669,A2780,11.53,Synergy
2358,SUNITINIB,MK-8669,A2780,9.54,Synergy
2359,SUNITINIB,MK-8669,A2780,10.34,Synergy
2360,SUNITINIB,MK-8669,A2780,9.11,Synergy
2361,SUNITINIB,MK-8776,A2780,12.88,Synergy
2362,SUNITINIB,MK-8776,A2780,14.66,Synergy
2363,SUNITINIB,MK-8776,A2780,12.95,Synergy
2364,SUNITINIB,MK-8776,A2780,14.92,Synergy
2369,SUNITINIB,PD325901,A2780,11.74,Synergy
2370,SUNITINIB,PD325901,A2780,17.86,Synergy
2371,SUNITINIB,PD325901,A2780,15.02,Synergy
2372,SUNITINIB,PD325901,A2780,15.1,Synergy
2377,SUNITINIB,TEMOZOLOMIDE,A2780,16.52,Synergy
2378,SUNITINIB,TEMOZOLOMIDE,A2780,13.29,Synergy
2379,SUNITINIB,TEMOZOLOMIDE,A2780,6.96,No_Effect
2380,SUNITINIB,TEMOZOLOMIDE,A2780,18.43,Synergy
2381,TEMOZOLOMIDE,ABT-888,A2780,30.88,Synergy
2382,TEMOZOLOMIDE,ABT-888,A2780,31.37,Synergy
2383,TEMOZOLOMIDE,ABT-888,A2780,30.23,Synergy
2384,TEMOZOLOMIDE,ABT-888,A2780,36.35,Synergy
2385,TEMOZOLOMIDE,AZD1775,A2780,11.19,Synergy
2386,TEMOZOLOMIDE,AZD1775,A2780,6.96,No_Effect
2387,TEMOZOLOMIDE,AZD1775,A2780,18.56,Synergy
2388,TEMOZOLOMIDE,AZD1775,A2780,10.63,Synergy
2389,TEMOZOLOMIDE,BEZ-235,A2780,10.28,Synergy
2390,TEMOZOLOMIDE,BEZ-235,A2780,11.7,Synergy
2391,TEMOZOLOMIDE,BEZ-235,A2780,13.28,Synergy
2392,TEMOZOLOMIDE,BEZ-235,A2780,12.14,Synergy
2393,TEMOZOLOMIDE,DASATINIB,A2780,13.01,Synergy
2394,TEMOZOLOMIDE,DASATINIB,A2780,10.88,Synergy
2395,TEMOZOLOMIDE,DASATINIB,A2780,13.45,Synergy
2396,TEMOZOLOMIDE,DASATINIB,A2780,7.87,Synergy
2397,TEMOZOLOMIDE,DINACICLIB,A2780,22.96,Synergy
2398,TEMOZOLOMIDE,DINACICLIB,A2780,11.13,Synergy
2407,TEMOZOLOMIDE,MK-2206,A2780,6.13,No_Effect
2408,TEMOZOLOMIDE,MK-2206,A2780,10.29,Synergy
2409,TEMOZOLOMIDE,MK-2206,A2780,12.71,Synergy
2410,TEMOZOLOMIDE,MK-2206,A2780,12.2,Synergy
2411,TEMOZOLOMIDE,MK-4827,A2780,31.67,Synergy
2412,TEMOZOLOMIDE,MK-4827,A2780,32.42,Synergy
2413,TEMOZOLOMIDE,MK-4827,A2780,28.92,Synergy
2414,TEMOZOLOMIDE,MK-4827,A2780,31.81,Synergy
2415,TEMOZOLOMIDE,MK-8776,A2780,7.72,Synergy
2420,TEMOZOLOMIDE,PD325901,A2780,5.1,No_Effect
2421,TEMOZOLOMIDE,PD325901,A2780,6.89,No_Effect
2422,TEMOZOLOMIDE,PD325901,A2780,10.52,Synergy
2423,TEMOZOLOMIDE,PD325901,A2780,6.51,No_Effect
2429,TEMOZOLOMIDE,TOPOTECAN,A2780,11.97,Synergy
2430,TEMOZOLOMIDE,TOPOTECAN,A2780,16.71,Synergy
2431,TEMOZOLOMIDE,TOPOTECAN,A2780,15.7,Synergy
2432,TEMOZOLOMIDE,TOPOTECAN,A2780,7.3,No_Effect
2433,TOPOTECAN,DINACICLIB,A2780,8.8,Synergy
2434,TOPOTECAN,DINACICLIB,A2780,8.28,Synergy
2435,TOPOTECAN,DINACICLIB,A2780,5.01,No_Effect
2436,TOPOTECAN,DINACICLIB,A2780,8.3,Synergy
2437,TOPOTECAN,MK-8776,A2780,6.55,No_Effect
2438,TOPOTECAN,MK-8776,A2780,6.47,No_Effect
2439,TOPOTECAN,MK-8776,A2780,11.71,Synergy
2440,TOPOTECAN,MK-8776,A2780,8.03,Synergy
2511,ZOLINZA,ABT-888,A2780,5.64,No_Effect
2512,ZOLINZA,ABT-888,A2780,6.52,No_Effect
2513,ZOLINZA,ABT-888,A2780,8.16,Synergy
2514,ZOLINZA,AZD1775,A2780,8.86,Synergy
2515,ZOLINZA,AZD1775,A2780,5.64,No_Effect
2516,ZOLINZA,AZD1775,A2780,7.78,Synergy
2517,ZOLINZA,AZD1775,A2780,10.38,Synergy
2518,ZOLINZA,BEZ-235,A2780,11.69,Synergy
2519,ZOLINZA,BEZ-235,A2780,6.78,No_Effect
2520,ZOLINZA,BEZ-235,A2780,7.78,Synergy
2521,ZOLINZA,BEZ-235,A2780,8.95,Synergy
2522,ZOLINZA,DINACICLIB,A2780,5.79,No_Effect
2528,ZOLINZA,GEMCITABINE,A2780,5.25,No_Effect
2533,ZOLINZA,MK-4827,A2780,8.36,Synergy
2534,ZOLINZA,MK-4827,A2780,11.36,Synergy
2535,ZOLINZA,MK-4827,A2780,7.83,Synergy
2536,ZOLINZA,MK-4827,A2780,8.34,Synergy
2540,ZOLINZA,MK-8669,A2780,16.4,Synergy
2541,ZOLINZA,MK-8669,A2780,17.24,Synergy
2542,ZOLINZA,MK-8669,A2780,17.35,Synergy
2543,ZOLINZA,MK-8669,A2780,18.23,Synergy
2544,ZOLINZA,MK-8776,A2780,5.94,No_Effect
2545,ZOLINZA,MK-8776,A2780,5.75,No_Effect
2546,ZOLINZA,MK-8776,A2780,11.27,Synergy
2547,ZOLINZA,MK-8776,A2780,5.66,No_Effect
2555,ZOLINZA,TEMOZOLOMIDE,A2780,6.67,No_Effect
2556,ZOLINZA,TEMOZOLOMIDE,A2780,6.41,No_Effect
2557,ZOLINZA,TEMOZOLOMIDE,A2780,7.39,No_Effect
2558,ZOLINZA,TOPOTECAN,A2780,8.11,Synergy
2559,ZOLINZA,TOPOTECAN,A2780,7.89,Synergy
2560,ZOLINZA,TOPOTECAN,A2780,5.84,No_Effect
2561,ZOLINZA,TOPOTECAN,A2780,5.72,No_Effect
2562,5-FU,AZD1775,A375,8,Synergy
2563,5-FU,AZD1775,A375,5.54,No_Effect
2564,5-FU,DASATINIB,A375,-5.32,No_Effect
2565,5-FU,DASATINIB,A375,6.31,No_Effect
2566,5-FU,DINACICLIB,A375,5.16,No_Effect
2572,5-FU,MK-8776,A375,7.51,Synergy
2573,5-FU,MK-8776,A375,8.74,Synergy
2574,5-FU,MK-8776,A375,8.39,Synergy
2579,5-FU,SUNITINIB,A375,5.14,No_Effect
2580,5-FU,SUNITINIB,A375,7.62,Synergy
2581,5-FU,SUNITINIB,A375,6.54,No_Effect
2582,5-FU,SUNITINIB,A375,10.4,Synergy
2583,5-FU,TEMOZOLOMIDE,A375,-8.83,Antagonism
2584,5-FU,TEMOZOLOMIDE,A375,-7.56,Antagonism
2585,5-FU,ZOLINZA,A375,8.68,Synergy
2586,ABT-888,BEZ-235,A375,10.96,Synergy
2587,ABT-888,BEZ-235,A375,10,Synergy
2588,ABT-888,BEZ-235,A375,16.07,Synergy
2589,ABT-888,BEZ-235,A375,16.19,Synergy
2590,ABT-888,DINACICLIB,A375,5.64,No_Effect
2591,ABT-888,DINACICLIB,A375,7.87,Synergy
2592,ABT-888,DINACICLIB,A375,8.6,Synergy
2596,ABT-888,MK-8776,A375,6.34,No_Effect
2605,AZD1775,ABT-888,A375,8.49,Synergy
2606,AZD1775,ABT-888,A375,5.83,No_Effect
2607,AZD1775,ABT-888,A375,6.75,No_Effect
